id,customer
2499,636632
2500,555253
2501,602498
2502,485331
2503,628722
2504,660412
2505,382750
2506,250809
2507,579834
2508,187018
2509,487686
2510,135122
2511,607503
2512,431270
2513,422044
2514,118220
2515,392283
2516,186845
2517,581103
2518,506177
2519,633595
2520,396441
2521,398799
2522,112996
2523,446327
2524,323704
2525,624908
2526,220829
2527,196896
2528,424017
2529,201968
2530,130240
2531,198811
2532,350856
2533,302303
2534,585113
2535,535503
2536,155068
2537,228178
2538,505277
2539,318737
2540,353100
2541,293591
2542,167131
2543,590463
2544,544092
2545,429254
2546,659914
2547,169011
2548,111225
2549,599298
2550,409695
2551,513377
2552,661459
2553,578963
2554,118745
2555,610928
2556,183202
2557,162069
2558,343421
2559,415175
2560,417009
2561,545380
2562,224941
2563,414026
2564,444053
2565,426841
2566,236324
2567,649464
2568,153870
2569,342877
2570,434437
2571,173485
2572,225869
2573,492886
2574,394486
2575,656891
2576,433264
2577,207049
2578,130195
2579,382953
2580,127018
2581,571600
2582,355986
2583,645199
2584,604064
2585,344644
2586,395027
2587,563290
2588,559572
2589,452530
2590,641031
2591,461835
2592,553747
2593,377712
2594,557855
2595,155501
2596,143692
2597,443146
2598,429526
2599,613017
2600,161782
2601,280037
2602,448941
2603,614329
2604,337082
2605,496420
2606,144055
2607,329773
2608,654305
2609,314994
2610,502977
2611,287954
2612,413553
2613,396613
2614,263023
2615,499459
2616,556280
2617,333990
2618,429472
2619,126951
2620,647378
2621,222478
2622,424882
2623,122225
2624,272720
2625,167872
2626,499805
2627,594548
2628,389917
2629,526466
2630,279146
2631,492288
2632,655630
2633,207439
2634,280662
2635,449163
2636,157516
2637,214000
2638,358117
2639,513039
2640,387610
2641,623828
2642,459056
2643,411235
2644,128172
2645,508584
2646,549778
2647,589464
2648,639260
2649,202314
2650,592444
2651,142169
2652,232311
2653,277997
2654,410669
2655,444780
2656,352614
2657,176873
2658,383927
2659,201428
2660,431515
2661,602395
2662,238378
2663,164107
2664,622346
2665,473730
2666,493870
2667,143400
2668,352362
2669,302248
2670,171018
2671,589523
2672,599285
2673,295877
2674,394147
2675,366564
2676,622044
2677,242486
2678,664496
2679,150601
2680,347909
2681,318945
2682,413676
2683,561360
2684,311586
2685,561164
2686,245898
2687,375674
2688,600456
2689,182495
2690,195835
2691,643960
2692,555979
2693,137064
2694,559102
2695,112254
2696,373620
2697,249808
2698,522414
2699,300116
2700,254127
2701,282532
2702,216980
2703,222980
2704,619341
2705,172368
2706,607562
2707,115871
2708,607861
2709,147093
2710,158787
2711,123653
2712,338682
2713,504805
2714,342059
2715,617072
2716,586030
2717,563396
2718,399782
2719,183994
2720,505749
2721,476386
2722,525159
2723,154079
2724,633165
2725,425402
2726,421668
2727,136425
2728,627969
2729,385273
2730,497833
2731,148191
2732,626691
2733,371618
2734,273362
2735,150578
2736,589758
2737,247951
2738,645321
2739,519912
2740,268299
2741,174815
2742,348001
2743,118142
2744,253693
2745,621152
2746,157061
2747,607508
2748,624556
2749,379621
2750,269977
2751,426223
2752,255784
2753,377567
2754,264315
2755,121494
2756,454906
2757,125734
2758,388229
2759,266783
2760,621044
2761,537968
2762,222584
2763,319748
2764,191817
2765,473226
2766,513592
2767,600237
2768,138457
2769,194837
2770,323924
2771,482050
2772,344635
2773,611538
2774,530833
2775,122380
2776,189728
2777,480450
2778,118163
2779,285583
2780,133482
2781,495972
2782,391522
2783,440644
2784,147709
2785,272753
2786,260086
2787,566951
2788,487396
2789,325924
2790,325639
2791,453956
2792,169646
2793,224359
2794,482421
2795,376434
2796,309511
2797,659252
2798,377036
2799,414520
2800,501717
2801,153128
2802,182008
2803,188559
2804,173527
2805,125075
2806,142314
2807,225887
2808,501405
2809,414711
2810,195666
2811,178614
2812,631371
2813,410445
2814,441440
2815,113815
2816,521144
2817,461377
2818,306701
2819,147456
2820,613489
2821,225704
2822,171709
2823,302099
2824,315653
2825,437244
2826,414545
2827,437991
2828,556368
2829,243268
2830,485807
2831,336446
2832,643262
2833,604617
2834,126492
2835,185780
2836,579830
2837,634400
2838,215698
2839,114850
2840,556800
2841,221042
2842,659367
2843,380073
2844,646748
2845,135513
2846,233755
2847,504324
2848,587265
2849,400323
2850,602108
2851,622326
2852,472804
2853,161201
2854,422565
2855,646757
2856,168763
2857,467035
2858,247304
2859,478255
2860,635376
2861,196404
2862,297440
2863,171533
2864,630103
2865,246444
2866,641057
2867,519687
2868,404316
2869,275988
2870,196345
2871,285406
2872,430742
2873,392181
2874,182475
2875,189528
2876,543848
2877,221050
2878,423619
2879,601348
2880,576052
2881,615323
2882,435640
2883,243963
2884,608652
2885,289196
2886,417012
2887,660633
2888,615009
2889,609653
2890,131566
2891,202191
2892,384515
2893,353477
2894,547050
2895,575404
2896,342197
2897,637063
2898,343030
2899,332228
2900,458530
2901,114973
2902,324005
2903,566671
2904,464909
2905,121487
2906,235098
2907,655229
2908,457776
2909,132047
2910,623605
2911,559386
2912,380629
2913,333353
2914,371271
2915,278454
2916,580501
2917,364394
2918,513555
2919,417077
2920,118355
2921,128708
2922,464781
2923,579605
2924,647266
2925,236032
2926,216578
2927,123434
2928,144359
2929,632191
2930,607767
2931,359237
2932,417863
2933,636759
2934,178437
2935,215289
2936,341711
2937,564586
2938,588034
2939,218165
2940,440142
2941,506726
2942,454732
2943,427719
2944,584539
2945,641176
2946,193567
2947,439096
2948,592993
2949,548253
2950,197493
2951,337705
2952,546546
2953,300351
2954,549452
2955,633579
2956,532133
2957,201496
2958,149273
2959,168549
2960,377690
2961,279233
2962,283146
2963,521438
2964,371040
2965,176623
2966,538066
2967,529213
2968,280636
2969,155140
2970,478946
2971,657579
2972,506710
2973,624893
2974,417426
2975,581227
2976,482150
2977,365014
2978,433238
2979,474769
2980,479120
2981,138959
2982,452645
2983,558930
2984,573206
2985,198778
2986,399558
2987,506613
2988,345615
2989,633163
2990,434006
2991,417593
2992,579624
2993,204778
2994,183556
2995,372832
2996,494162
2997,618248
2998,432598
2999,224814
3000,423313
3001,464388
3002,351715
3003,516574
3004,360234
3005,438328
3006,261955
3007,439900
3008,577576
3009,133635
3010,283697
3011,210912
3012,154360
3013,533700
3014,595907
3015,207221
3016,300622
3017,259512
3018,288093
3019,232778
3020,626590
3021,523730
3022,302778
3023,418469
3024,507646
3025,625241
3026,328385
3027,114881
3028,569665
3029,400135
3030,601006
3031,502402
3032,404391
3033,289875
3034,226198
3035,482548
3036,171187
3037,650755
3038,508679
3039,247367
3040,595012
3041,404591
3042,117501
3043,402857
3044,486574
3045,539516
3046,475849
3047,398036
3048,157798
3049,636071
3050,212224
3051,129765
3052,259242
3053,183515
3054,605845
3055,404289
3056,258160
3057,602960
3058,288055
3059,195068
3060,296735
3061,600219
3062,524182
3063,366363
3064,162526
3065,167039
3066,389277
3067,261910
3068,415833
3069,251954
3070,435529
3071,360929
3072,164990
3073,563029
3074,232680
3075,251548
3076,647737
3077,173201
3078,204829
3079,204871
3080,350154
3081,441723
3082,445072
3083,547794
3084,508739
3085,250673
3086,583923
3087,392015
3088,530035
3089,336134
3090,627215
3091,330661
3092,526989
3093,167124
3094,170749
3095,209296
3096,328548
3097,499111
3098,548769
3099,282867
3100,181454
3101,355771
3102,229596
3103,586249
3104,476319
3105,612565
3106,501873
3107,634623
3108,304203
3109,120287
3110,431972
3111,299249
3112,480011
3113,665543
3114,434413
3115,422769
3116,255738
3117,314489
3118,257854
3119,468752
3120,426556
3121,433914
3122,206364
3123,158267
3124,159391
3125,642230
3126,328731
3127,362871
3128,482456
3129,404359
3130,301929
3131,591919
3132,525232
3133,327678
3134,482412
3135,362028
3136,342033
3137,198866
3138,355767
3139,277869
3140,264259
3141,303890
3142,443364
3143,224184
3144,398543
3145,274120
3146,511975
3147,547627
3148,426019
3149,138986
3150,363334
3151,582080
3152,222211
3153,306554
3154,442543
3155,449561
3156,439299
3157,522050
3158,337816
3159,418686
3160,301307
3161,548714
3162,576552
3163,389606
3164,267431
3165,257477
3166,515502
3167,255770
3168,654020
3169,332120
3170,427207
3171,401223
3172,663798
3173,117131
3174,111354
3175,339077
3176,613233
3177,326470
3178,522668
3179,121944
3180,548544
3181,290200
3182,288555
3183,473602
3184,242306
3185,432778
3186,316619
3187,333316
3188,338314
3189,270158
3190,233860
3191,588797
3192,451593
3193,410062
3194,138991
3195,555230
3196,663517
3197,283297
3198,444473
3199,639876
3200,425564
3201,514946
3202,548359
3203,173078
3204,414950
3205,351921
3206,277977
3207,458420
3208,526750
3209,563376
3210,193061
3211,301972
3212,182403
3213,575646
3214,566551
3215,174709
3216,571642
3217,663205
3218,608142
3219,284853
3220,333553
3221,147105
3222,555577
3223,504678
3224,457676
3225,633871
3226,189123
3227,415843
3228,572382
3229,490519
3230,197032
3231,318079
3232,341860
3233,330555
3234,412318
3235,202466
3236,427678
3237,567482
3238,594509
3239,237187
3240,129830
3241,637981
3242,489745
3243,267364
3244,613430
3245,632646
3246,426356
3247,253058
3248,354403
3249,465055
3250,307855
3251,281521
3252,494160
3253,212540
3254,274588
3255,476020
3256,577208
3257,484658
3258,308325
3259,271997
3260,546269
3261,598166
3262,460262
3263,300590
3264,381740
3265,552468
3266,296628
3267,609840
3268,201106
3269,349597
3270,428061
3271,534774
3272,196379
3273,130120
3274,511466
3275,633862
3276,330348
3277,586785
3278,188691
3279,533525
3280,232493
3281,593399
3282,339645
3283,329395
3284,466231
3285,571896
3286,212684
3287,384085
3288,454434
3289,552838
3290,215689
3291,617177
3292,303295
3293,635259
3294,572086
3295,476787
3296,500811
3297,376389
3298,223826
3299,363026
3300,334152
3301,292710
3302,614492
3303,305083
3304,352002
3305,314867
3306,664002
3307,225352
3308,525466
3309,509183
3310,195088
3311,554830
3312,449350
3313,193512
3314,554243
3315,652342
3316,523182
3317,354562
3318,554832
3319,587206
3320,610036
3321,642828
3322,431056
3323,622604
3324,446438
3325,277686
3326,234793
3327,265090
3328,534925
3329,202626
3330,433530
3331,506223
3332,244467
3333,477225
3334,114617
3335,619329
3336,610448
3337,387451
3338,586792
3339,614735
3340,424591
3341,123198
3342,335393
3343,658316
3344,257708
3345,122120
3346,275446
3347,224207
3348,532183
3349,394093
3350,566926
3351,286625
3352,133786
3353,387740
3354,655403
3355,506066
3356,226447
3357,442614
3358,468750
3359,595086
3360,289534
3361,193339
3362,223720
3363,279612
3364,397311
3365,371592
3366,175354
3367,149891
3368,210796
3369,344661
3370,457165
3371,187684
3372,292620
3373,378082
3374,339683
3375,172652
3376,570939
3377,366333
3378,269099
3379,553546
3380,306426
3381,329028
3382,332775
3383,204976
3384,452586
3385,500802
3386,191844
3387,395957
3388,400582
3389,491896
3390,545685
3391,459544
3392,399423
3393,291559
3394,440940
3395,450903
3396,465769
3397,611890
3398,284539
3399,121605
3400,634806
3401,612550
3402,114935
3403,362174
3404,598688
3405,429445
3406,386467
3407,297374
3408,471151
3409,348271
3410,657344
3411,658266
3412,256963
3413,135560
3414,604230
3415,634539
3416,164779
3417,287943
3418,256728
3419,111847
3420,624990
3421,479244
3422,325199
3423,203792
3424,402389
3425,439590
3426,497745
3427,209043
3428,477525
3429,464656
3430,582919
3431,300191
3432,623056
3433,370002
3434,131049
3435,494320
3436,173568
3437,597824
3438,615805
3439,251799
3440,124010
3441,621345
3442,612530
3443,383098
3444,563976
3445,200069
3446,360127
3447,576006
3448,411605
3449,235509
3450,140065
3451,377748
3452,524086
3453,511060
3454,248027
3455,184235
3456,244600
3457,384803
3458,271288
3459,321067
3460,446217
3461,275455
3462,522661
3463,421721
3464,657852
3465,590668
3466,433043
3467,414888
3468,299589
3469,547223
3470,630802
3471,500500
3472,136696
3473,239737
3474,317094
3475,339119
3476,115503
3477,440493
3478,347586
3479,641135
3480,176500
3481,528302
3482,331222
3483,560586
3484,202048
3485,135167
3486,291157
3487,304073
3488,335484
3489,621957
3490,121249
3491,375988
3492,265670
3493,253912
3494,125745
3495,600308
3496,345445
3497,131626
3498,403490
3499,363245
3500,422331
3501,528768
3502,153629
3503,121909
3504,168434
3505,381775
3506,214583
3507,369081
3508,254072
3509,305376
3510,651295
3511,513216
3512,412162
3513,465007
3514,575110
3515,546767
3516,171923
3517,196229
3518,566984
3519,382222
3520,139657
3521,637922
3522,330242
3523,446429
3524,582696
3525,594667
3526,464386
3527,617660
3528,266692
3529,165709
3530,590345
3531,114559
3532,183977
3533,470208
3534,141025
3535,140301
3536,585086
3537,476279
3538,216341
3539,625583
3540,666348
3541,561818
3542,543880
3543,289827
3544,451997
3545,205851
3546,492659
3547,310040
3548,203280
3549,339026
3550,130316
3551,152964
3552,446079
3553,127426
3554,201476
3555,467208
3556,442004
3557,417328
3558,534904
3559,456837
3560,491456
3561,379461
3562,553825
3563,451587
3564,409567
3565,465799
3566,316310
3567,436504
3568,474124
3569,523149
3570,316049
3571,527707
3572,604861
3573,278074
3574,603946
3575,354744
3576,507545
3577,476915
3578,534156
3579,393123
3580,573343
3581,310970
3582,632116
3583,238890
3584,135616
3585,189973
3586,113892
3587,310209
3588,231993
3589,477566
3590,383116
3591,423728
3592,649431
3593,181208
3594,413728
3595,288204
3596,562048
3597,404691
3598,473687
3599,372922
3600,160380
3601,546765
3602,387697
3603,449572
3604,122552
3605,622752
3606,148261
3607,198036
3608,509306
3609,134074
3610,497790
3611,315652
3612,372413
3613,567584
3614,178850
3615,384492
3616,219059
3617,393319
3618,366270
3619,521765
3620,302576
3621,240481
3622,619756
3623,370363
3624,128750
3625,385737
3626,112416
3627,185640
3628,387205
3629,615522
3630,555473
3631,357391
3632,504022
3633,392208
3634,499610
3635,426769
3636,415580
3637,330349
3638,333384
3639,455480
3640,355078
3641,587098
3642,181375
3643,308733
3644,342952
3645,367916
3646,397806
3647,324678
3648,211636
3649,161692
3650,188413
3651,568505
3652,450992
3653,428509
3654,623160
3655,384718
3656,586080
3657,661518
3658,194598
3659,591372
3660,467725
3661,472532
3662,139564
3663,126453
3664,217110
3665,249120
3666,340517
3667,140762
3668,474510
3669,544691
3670,602622
3671,138537
3672,173013
3673,572241
3674,131201
3675,632716
3676,140211
3677,183343
3678,402653
3679,129518
3680,289838
3681,532030
3682,152228
3683,161315
3684,168793
3685,223742
3686,318791
3687,384624
3688,408947
3689,624017
3690,250369
3691,299632
3692,364160
3693,425189
3694,539145
3695,370578
3696,510438
3697,644314
3698,634451
3699,435011
3700,391164
3701,612852
3702,397306
3703,161430
3704,422573
3705,151108
3706,575498
3707,471057
3708,605685
3709,500467
3710,275223
3711,181542
3712,628889
3713,334610
3714,524980
3715,137394
3716,544443
3717,570041
3718,310601
3719,179093
3720,565354
3721,446453
3722,378996
3723,202566
3724,429060
3725,533639
3726,487820
3727,133050
3728,141415
3729,277508
3730,178618
3731,209089
3732,240517
3733,213259
3734,224453
3735,662573
3736,137036
3737,438555
3738,255600
3739,370608
3740,635414
3741,456902
3742,664164
3743,112515
3744,339800
3745,583019
3746,348467
3747,221653
3748,581434
3749,405802
3750,439182
3751,570929
3752,618705
3753,364477
3754,196859
3755,324236
3756,260634
3757,604753
3758,270320
3759,267168
3760,484273
3761,268489
3762,294622
3763,112964
3764,517860
3765,128627
3766,181464
3767,289912
3768,135269
3769,111550
3770,287199
3771,531518
3772,307868
3773,245656
3774,629268
3775,306610
3776,418023
3777,622716
3778,381010
3779,281108
3780,494290
3781,481145
3782,455697
3783,423759
3784,392531
3785,502800
3786,502805
3787,306541
3788,419422
3789,441377
3790,586587
3791,143667
3792,304172
3793,529484
3794,286243
3795,195837
3796,577721
3797,639925
3798,207004
3799,628709
3800,578918
3801,172193
3802,516555
3803,165374
3804,300614
3805,184664
3806,312688
3807,210404
3808,662426
3809,162491
3810,157382
3811,223880
3812,411801
3813,641707
3814,446401
3815,184585
3816,319292
3817,490120
3818,593641
3819,365981
3820,194326
3821,140862
3822,467676
3823,384165
3824,485999
3825,175129
3826,643031
3827,206910
3828,423145
3829,342757
3830,538848
3831,449336
3832,196105
3833,663214
3834,178010
3835,134491
3836,224655
3837,634305
3838,239334
3839,406447
3840,247608
3841,506161
3842,547277
3843,346017
3844,302031
3845,273023
3846,342335
3847,464923
3848,413149
3849,490298
3850,220505
3851,151013
3852,408106
3853,299859
3854,649504
3855,554192
3856,317191
3857,249508
3858,636617
3859,343459
3860,656645
3861,334163
3862,416696
3863,397877
3864,269501
3865,319973
3866,465031
3867,380691
3868,570542
3869,479253
3870,207552
3871,393668
3872,306339
3873,626648
3874,200023
3875,213199
3876,576195
3877,451772
3878,205649
3879,130475
3880,639907
3881,315201
3882,586800
3883,165858
3884,659377
3885,636774
3886,612346
3887,142028
3888,568578
3889,492947
3890,212808
3891,530832
3892,330719
3893,626193
3894,524099
3895,433845
3896,317785
3897,294694
3898,259970
3899,143042
3900,642773
3901,436678
3902,356470
3903,483897
3904,380608
3905,592113
3906,664142
3907,390266
3908,219701
3909,201633
3910,221820
3911,503212
3912,311161
3913,521443
3914,233114
3915,484158
3916,126685
3917,417430
3918,410958
3919,505689
3920,399252
3921,454290
3922,354197
3923,293443
3924,544024
3925,271260
3926,397062
3927,474198
3928,527193
3929,387355
3930,276302
3931,134817
3932,337081
3933,438527
3934,534933
3935,261220
3936,207806
3937,307369
3938,649438
3939,244968
3940,663949
3941,599700
3942,537521
3943,560645
3944,454390
3945,636811
3946,274516
3947,654670
3948,250925
3949,647702
3950,381751
3951,458007
3952,529004
3953,561418
3954,397621
3955,552434
3956,479505
3957,621230
3958,557195
3959,307433
3960,147387
3961,314163
3962,540750
3963,442499
3964,276881
3965,161578
3966,193877
3967,395953
3968,541088
3969,419086
3970,307751
3971,260142
3972,386146
3973,338554
3974,137518
3975,482714
3976,534641
3977,573190
3978,199436
3979,374312
3980,179045
3981,113371
3982,389315
3983,610485
3984,563772
3985,514484
3986,367970
3987,313148
3988,651636
3989,518598
3990,223968
3991,576081
3992,187499
3993,632220
3994,250967
3995,434433
3996,506149
3997,471795
3998,613308
3999,597978
4000,360202
4001,612447
4002,592149
4003,184921
4004,143018
4005,375314
4006,333847
4007,570681
4008,447146
4009,314046
4010,520030
4011,306611
4012,489372
4013,260137
4014,428299
4015,610077
4016,386450
4017,218978
4018,236857
4019,342152
4020,348813
4021,426343
4022,256838
4023,408413
4024,513483
4025,351425
4026,582292
4027,366177
4028,378388
4029,508104
4030,276720
4031,568510
4032,173735
4033,299897
4034,419645
4035,544643
4036,255998
4037,400088
4038,477576
4039,256442
4040,244774
4041,137866
4042,356729
4043,462568
4044,537022
4045,553830
4046,621629
4047,515260
4048,281789
4049,277940
4050,488157
4051,185670
4052,488424
4053,572255
4054,220443
4055,515244
4056,187257
4057,311912
4058,428806
4059,618362
4060,168401
4061,452348
4062,419804
4063,326034
4064,509319
4065,388311
4066,548347
4067,361416
4068,170895
4069,531419
4070,536552
4071,470358
4072,348246
4073,471545
4074,548730
4075,617567
4076,534190
4077,327788
4078,362259
4079,419199
4080,148770
4081,542317
4082,328383
4083,547684
4084,409564
4085,645044
4086,334442
4087,219409
4088,573609
4089,339036
4090,267997
4091,141449
4092,628381
4093,112514
4094,318676
4095,320109
4096,320914
4097,454180
4098,343876
4099,598811
4100,142908
4101,126580
4102,298868
4103,596870
4104,317615
4105,314319
4106,636725
4107,293923
4108,270738
4109,306445
4110,512912
4111,504615
4112,504133
4113,418575
4114,143118
4115,486828
4116,136038
4117,553111
4118,540892
4119,235962
4120,660392
4121,563909
4122,653220
4123,395619
4124,130248
4125,360269
4126,225702
4127,372133
4128,585852
4129,494254
4130,214491
4131,561542
4132,218077
4133,245760
4134,111368
4135,194852
4136,530913
4137,227480
4138,501939
4139,130550
4140,126590
4141,354660
4142,211838
4143,380999
4144,561791
4145,605943
4146,350922
4147,157720
4148,632343
4149,643745
4150,192282
4151,476231
4152,289235
4153,530561
4154,315234
4155,411436
4156,137743
4157,124882
4158,368818
4159,215360
4160,432678
4161,391317
4162,420000
4163,488609
4164,636842
4165,237403
4166,552084
4167,580320
4168,230833
4169,624144
4170,627638
4171,579569
4172,363805
4173,142856
4174,373428
4175,617180
4176,430365
4177,481814
4178,363980
4179,574155
4180,406143
4181,294699
4182,123472
4183,491197
4184,171741
4185,324588
4186,444206
4187,139011
4188,506850
4189,120742
4190,354611
4191,267928
4192,654254
4193,656280
4194,324619
4195,288394
4196,245937
4197,205597
4198,160322
4199,267066
4200,518686
4201,628444
4202,292637
4203,301230
4204,174354
4205,441100
4206,394252
4207,172583
4208,588749
4209,361853
4210,392921
4211,555018
4212,119432
4213,353710
4214,124703
4215,198622
4216,246949
4217,271894
4218,248643
4219,482846
4220,553040
4221,541759
4222,458992
4223,114680
4224,434267
4225,408715
4226,509444
4227,509130
4228,632241
4229,463684
4230,572835
4231,607772
4232,599122
4233,613158
4234,345535
4235,212261
4236,284992
4237,375156
4238,251516
4239,159129
4240,348847
4241,139484
4242,265912
4243,366008
4244,143657
4245,485346
4246,601004
4247,607620
4248,172720
4249,522490
4250,112656
4251,603722
4252,119219
4253,571961
4254,448471
4255,591423
4256,509462
4257,115639
4258,191502
4259,270452
4260,624006
4261,328028
4262,471830
4263,628677
4264,210881
4265,286793
4266,614740
4267,300262
4268,238977
4269,597991
4270,310497
4271,425720
4272,439249
4273,459372
4274,266746
4275,426450
4276,196650
4277,578954
4278,146220
4279,377897
4280,440506
4281,387762
4282,259486
4283,380535
4284,481365
4285,662834
4286,314422
4287,399529
4288,353656
4289,229892
4290,664050
4291,656899
4292,178038
4293,385187
4294,202491
4295,578682
4296,595806
4297,275807
4298,226392
4299,295988
4300,654638
4301,332881
4302,601765
4303,257583
4304,500627
4305,556802
4306,633670
4307,255533
4308,536177
4309,580099
4310,139991
4311,403936
4312,559239
4313,388506
4314,474882
4315,145873
4316,177958
4317,202052
4318,301578
4319,483733
4320,340132
4321,246930
4322,541670
4323,344870
4324,231562
4325,305594
4326,237756
4327,260399
4328,484948
4329,566845
4330,500526
4331,540817
4332,329687
4333,462341
4334,449004
4335,117796
4336,412157
4337,135176
4338,312758
4339,319325
4340,638803
4341,510847
4342,138392
4343,400156
4344,600548
4345,155190
4346,331830
4347,161639
4348,238480
4349,549815
4350,153261
4351,348399
4352,285267
4353,444911
4354,564935
4355,475146
4356,348008
4357,608367
4358,484824
4359,643469
4360,646869
4361,630558
4362,621018
4363,410312
4364,596217
4365,123042
4366,334730
4367,447813
4368,547004
4369,540149
4370,545259
4371,279864
4372,568614
4373,444851
4374,186783
4375,279909
4376,578989
4377,650462
4378,159618
4379,120293
4380,133017
4381,632423
4382,628865
4383,201948
4384,361199
4385,153315
4386,477456
4387,119177
4388,112046
4389,663239
4390,354971
4391,590552
4392,304767
4393,338806
4394,340490
4395,111916
4396,575052
4397,599352
4398,483550
4399,263139
4400,213403
4401,426406
4402,122428
4403,346676
4404,509357
4405,586056
4406,400692
4407,226499
4408,609180
4409,216093
4410,523288
4411,218934
4412,313670
4413,115712
4414,318938
4415,458994
4416,191015
4417,226873
4418,584713
4419,237102
4420,162656
4421,137080
4422,661717
4423,210521
4424,249941
4425,250482
4426,404101
4427,132071
4428,360955
4429,621059
4430,530105
4431,656083
4432,532768
4433,446007
4434,202001
4435,660031
4436,405174
4437,439291
4438,176152
4439,409983
4440,334260
4441,161022
4442,392472
4443,578558
4444,153267
4445,335592
4446,421741
4447,578821
4448,327779
4449,537388
4450,248162
4451,561121
4452,369208
4453,256271
4454,615226
4455,156839
4456,401970
4457,628027
4458,142399
4459,193302
4460,664464
4461,125818
4462,505999
4463,377593
4464,137821
4465,595617
4466,233550
4467,483599
4468,650008
4469,501274
4470,364422
4471,409074
4472,179331
4473,118029
4474,160167
4475,330244
4476,111945
4477,300835
4478,619416
4479,522475
4480,124324
4481,286408
4482,633496
4483,555756
4484,229770
4485,451481
4486,343086
4487,280089
4488,140101
4489,495443
4490,516352
4491,319915
4492,642562
4493,663669
4494,445964
4495,138922
4496,251678
4497,148068
4498,440434
4499,604486
4500,303624
4501,290909
4502,200587
4503,613004
4504,345263
4505,506537
4506,456882
4507,281043
4508,618888
4509,393540
4510,648720
4511,138600
4512,356450
4513,285864
4514,550179
4515,289996
4516,427313
4517,455427
4518,430511
4519,342234
4520,266789
4521,605585
4522,189527
4523,490899
4524,153288
4525,594124
4526,524170
4527,464534
4528,362409
4529,124279
4530,661236
4531,548573
4532,317603
4533,119545
4534,337040
4535,587536
4536,428311
4537,486741
4538,457760
4539,408036
4540,518698
4541,662904
4542,313749
4543,129238
4544,232088
4545,249726
4546,273029
4547,620632
4548,577657
4549,417250
4550,207498
4551,297447
4552,274374
4553,469678
4554,398747
4555,395263
4556,571469
4557,195804
4558,273872
4559,246868
4560,302361
4561,483760
4562,655505
4563,115338
4564,266881
4565,315806
4566,198487
4567,460472
4568,426719
4569,548989
4570,144094
4571,433404
4572,479011
4573,316879
4574,556325
4575,439301
4576,524229
4577,314779
4578,621001
4579,362996
4580,126245
4581,374724
4582,219973
4583,566269
4584,488925
4585,276054
4586,127690
4587,319584
4588,294831
4589,403464
4590,636023
4591,125997
4592,655242
4593,574060
4594,605042
4595,423090
4596,355535
4597,491933
4598,510675
4599,293414
4600,260115
4601,525128
4602,164262
4603,274137
4604,494911
4605,234195
4606,622925
4607,535985
4608,143475
4609,417402
4610,596425
4611,553733
4612,472285
4613,394280
4614,551376
4615,486721
4616,616228
4617,169687
4618,473746
4619,216298
4620,357586
4621,611463
4622,396963
4623,285399
4624,590028
4625,227245
4626,423340
4627,498866
4628,122676
4629,552796
4630,372171
4631,640831
4632,509080
4633,114930
4634,340785
4635,201443
4636,446044
4637,515374
4638,541368
4639,140288
4640,541545
4641,542931
4642,184795
4643,520796
4644,265503
4645,302151
4646,178291
4647,194066
4648,535588
4649,278154
4650,129332
4651,477792
4652,560430
4653,237154
4654,525226
4655,234152
4656,586650
4657,483512
4658,621242
4659,550739
4660,177844
4661,302509
4662,490766
4663,218709
4664,492011
4665,403067
4666,366249
4667,384458
4668,187953
4669,420539
4670,239823
4671,351440
4672,212301
4673,599250
4674,404398
4675,511243
4676,541047
4677,235996
4678,633042
4679,427963
4680,334166
4681,489803
4682,602446
4683,438690
4684,381748
4685,231528
4686,122838
4687,290861
4688,219546
4689,614567
4690,266493
4691,349820
4692,248039
4693,123485
4694,135758
4695,122917
4696,155169
4697,200224
4698,266636
4699,630770
4700,412696
4701,330647
4702,656707
4703,537513
4704,528253
4705,443996
4706,541340
4707,184134
4708,642913
4709,241985
4710,593375
4711,368621
4712,505272
4713,664862
4714,517823
4715,604074
4716,178114
4717,480502
4718,608457
4719,169448
4720,540505
4721,523296
4722,396065
4723,552688
4724,637900
4725,380481
4726,453569
4727,227600
4728,483656
4729,621757
4730,307270
4731,582654
4732,499950
4733,444051
4734,309248
4735,172023
4736,495592
4737,640803
4738,182738
4739,492712
4740,545722
4741,517283
4742,117687
4743,470120
4744,547231
4745,312541
4746,663665
4747,445558
4748,111712
4749,470827
4750,391683
4751,302085
4752,265794
4753,182395
4754,119755
4755,382676
4756,481666
4757,202641
4758,436621
4759,479308
4760,445335
4761,476867
4762,622470
4763,181150
4764,580066
4765,406496
4766,655723
4767,440305
4768,404259
4769,425059
4770,263437
4771,540607
4772,622816
4773,482601
4774,281158
4775,449306
4776,535271
4777,451506
4778,169413
4779,452643
4780,651838
4781,566803
4782,301076
4783,271941
4784,617505
4785,548020
4786,493777
4787,210042
4788,146630
4789,314521
4790,297412
4791,621672
4792,427176
4793,264364
4794,166098
4795,227529
4796,620981
4797,625656
4798,251233
4799,112701
4800,338317
4801,530734
4802,601074
4803,547842
4804,198883
4805,579943
4806,239798
4807,292750
4808,246724
4809,523791
4810,117361
4811,260311
4812,173143
4813,410676
4814,303894
4815,544784
4816,485516
4817,304588
4818,608843
4819,360688
4820,282376
4821,380221
4822,148785
4823,597104
4824,607795
4825,308259
4826,508297
4827,428684
4828,414611
4829,576283
4830,443332
